from_id,relation,to_id,source_title,source_locator,excerpt,tradition,confidence,notes
nakshatra:punarvasu,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 165, lines 670-673","164 
Agni Purana additionally says that combination of sixth lunar day, Magha nakshatra and Tuesday brings affliction.  Being so, Shashti tithi resonates well with nakshatras Ashwini, Citra, Swati, Mula, Purva Bhadrapada and Revati, while it doesn’t resonate well with Krittika, Rohini, Magha or Purva Phalguni. It has mixed relationships with nakshatras Bharani, Margashirsha, Punarvasu, Pushya, Uttara Phalguni, Hasta, Anuradha, Purvashadha, Uttarashadha, Shravana, Shatabhisha and Uttara Bhadrapada.   Important rashis for Shashti tithi natives  Each tithi has a special connection with a number of rashis. Understanding those connections can help us not only in understanding our own birth chart on a much deeper level, but in better understanding of the nature of the tithi itself.",unknown,inferred_coherent,AUTO_EXPORT rid=1574
nakshatra:mula,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 165, lines 670-673","164 
Agni Purana additionally says that combination of sixth lunar day, Magha nakshatra and Tuesday brings affliction.  Being so, Shashti tithi resonates well with nakshatras Ashwini, Citra, Swati, Mula, Purva Bhadrapada and Revati, while it doesn’t resonate well with Krittika, Rohini, Magha or Purva Phalguni. It has mixed relationships with nakshatras Bharani, Margashirsha, Punarvasu, Pushya, Uttara Phalguni, Hasta, Anuradha, Purvashadha, Uttarashadha, Shravana, Shatabhisha and Uttara Bhadrapada.   Important rashis for Shashti tithi natives  Each tithi has a special connection with a number of rashis. Understanding those connections can help us not only in understanding our own birth chart on a much deeper level, but in better understanding of the nature of the tithi itself.",unknown,inferred_coherent,AUTO_EXPORT rid=1573
nakshatra:magha,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 165, lines 670-673","164 
Agni Purana additionally says that combination of sixth lunar day, Magha nakshatra and Tuesday brings affliction.  Being so, Shashti tithi resonates well with nakshatras Ashwini, Citra, Swati, Mula, Purva Bhadrapada and Revati, while it doesn’t resonate well with Krittika, Rohini, Magha or Purva Phalguni. It has mixed relationships with nakshatras Bharani, Margashirsha, Punarvasu, Pushya, Uttara Phalguni, Hasta, Anuradha, Purvashadha, Uttarashadha, Shravana, Shatabhisha and Uttara Bhadrapada.   Important rashis for Shashti tithi natives  Each tithi has a special connection with a number of rashis. Understanding those connections can help us not only in understanding our own birth chart on a much deeper level, but in better understanding of the nature of the tithi itself.",unknown,inferred_coherent,AUTO_EXPORT rid=1572
nakshatra:krittika,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 165, lines 670-673","164 
Agni Purana additionally says that combination of sixth lunar day, Magha nakshatra and Tuesday brings affliction.  Being so, Shashti tithi resonates well with nakshatras Ashwini, Citra, Swati, Mula, Purva Bhadrapada and Revati, while it doesn’t resonate well with Krittika, Rohini, Magha or Purva Phalguni. It has mixed relationships with nakshatras Bharani, Margashirsha, Punarvasu, Pushya, Uttara Phalguni, Hasta, Anuradha, Purvashadha, Uttarashadha, Shravana, Shatabhisha and Uttara Bhadrapada.   Important rashis for Shashti tithi natives  Each tithi has a special connection with a number of rashis. Understanding those connections can help us not only in understanding our own birth chart on a much deeper level, but in better understanding of the nature of the tithi itself.",unknown,inferred_coherent,AUTO_EXPORT rid=1571
nakshatra:hasta,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 165, lines 670-673","164 
Agni Purana additionally says that combination of sixth lunar day, Magha nakshatra and Tuesday brings affliction.  Being so, Shashti tithi resonates well with nakshatras Ashwini, Citra, Swati, Mula, Purva Bhadrapada and Revati, while it doesn’t resonate well with Krittika, Rohini, Magha or Purva Phalguni. It has mixed relationships with nakshatras Bharani, Margashirsha, Punarvasu, Pushya, Uttara Phalguni, Hasta, Anuradha, Purvashadha, Uttarashadha, Shravana, Shatabhisha and Uttara Bhadrapada.   Important rashis for Shashti tithi natives  Each tithi has a special connection with a number of rashis. Understanding those connections can help us not only in understanding our own birth chart on a much deeper level, but in better understanding of the nature of the tithi itself.",unknown,inferred_coherent,AUTO_EXPORT rid=1570
nakshatra:bharani,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 165, lines 670-673","164 
Agni Purana additionally says that combination of sixth lunar day, Magha nakshatra and Tuesday brings affliction.  Being so, Shashti tithi resonates well with nakshatras Ashwini, Citra, Swati, Mula, Purva Bhadrapada and Revati, while it doesn’t resonate well with Krittika, Rohini, Magha or Purva Phalguni. It has mixed relationships with nakshatras Bharani, Margashirsha, Punarvasu, Pushya, Uttara Phalguni, Hasta, Anuradha, Purvashadha, Uttarashadha, Shravana, Shatabhisha and Uttara Bhadrapada.   Important rashis for Shashti tithi natives  Each tithi has a special connection with a number of rashis. Understanding those connections can help us not only in understanding our own birth chart on a much deeper level, but in better understanding of the nature of the tithi itself.",unknown,inferred_coherent,AUTO_EXPORT rid=1569
nakshatra:ashwini,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 165, lines 670-673","164 
Agni Purana additionally says that combination of sixth lunar day, Magha nakshatra and Tuesday brings affliction.  Being so, Shashti tithi resonates well with nakshatras Ashwini, Citra, Swati, Mula, Purva Bhadrapada and Revati, while it doesn’t resonate well with Krittika, Rohini, Magha or Purva Phalguni. It has mixed relationships with nakshatras Bharani, Margashirsha, Punarvasu, Pushya, Uttara Phalguni, Hasta, Anuradha, Purvashadha, Uttarashadha, Shravana, Shatabhisha and Uttara Bhadrapada.   Important rashis for Shashti tithi natives  Each tithi has a special connection with a number of rashis. Understanding those connections can help us not only in understanding our own birth chart on a much deeper level, but in better understanding of the nature of the tithi itself.",unknown,inferred_coherent,AUTO_EXPORT rid=1568
nakshatra:anuradha,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 165, lines 670-673","164 
Agni Purana additionally says that combination of sixth lunar day, Magha nakshatra and Tuesday brings affliction.  Being so, Shashti tithi resonates well with nakshatras Ashwini, Citra, Swati, Mula, Purva Bhadrapada and Revati, while it doesn’t resonate well with Krittika, Rohini, Magha or Purva Phalguni. It has mixed relationships with nakshatras Bharani, Margashirsha, Punarvasu, Pushya, Uttara Phalguni, Hasta, Anuradha, Purvashadha, Uttarashadha, Shravana, Shatabhisha and Uttara Bhadrapada.   Important rashis for Shashti tithi natives  Each tithi has a special connection with a number of rashis. Understanding those connections can help us not only in understanding our own birth chart on a much deeper level, but in better understanding of the nature of the tithi itself.",unknown,inferred_coherent,AUTO_EXPORT rid=1567
nakshatra:mula,nakshatra_associated_deity,deity:yama,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 158, lines 641-644","157 
child’s birth there is a ritual performed for Shashti Devi, so She may protect it from diseases, black magic and misfortunes. Shashti Devi is often depicted with a child on Her lap, which is why sometimes She is said to be the same as Goddess Skandamata – sixth form of the Divine Mother (Mula Prakriti), worshipped on sixth day of Navaratri (nine nights of the Divine Mother in Vedic tradition). It is said that whoever prays to Her with devotion will beget a child. Such are the creative powers of Shashti tithi.   Form of Shiva connected to Shashti tithi: Nataraja  The sixth form of Shiva connected to sixth lunar day is probably His most popular form: Shiva as Cosmic Dancer or Nataraja, “king of the dance”. In Mayamatam this form of Shiva is sometimes addressed as Nirritha or “the Destroyer”. Nirritha literally means “the one, who destroys all that is non-moving”. Shiva in this form is",unknown,inferred_coherent,AUTO_EXPORT rid=1548
nakshatra:uttara_phalguni,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 147, lines 596-599","146 
• Panchami tithi + Tuesday + Ashwini, Rohini, Uttara Phalguni, Shravana, Purva Bhadrapada or Uttara Bhadrapada • Panchami tithi + Wednesday + Ashwini, Purva Phalguni, Purvashadha or Purva Bhadrapada  Similarly like in the case of Chaturti, Panchami tithi always brings excellent results and many blessings on Thursdays (siddha yoga) and Saturdays (amrita yoga), the days of two great cosmic teachers, Jupiter and Saturn. Additionally, when Panchami tithi falls on Thursday and one of the following nakshatras: Ashwini, Punarvasu, Pushya, Magha, Swati, Purvashadha, Purva Bhadrapada or Revati, a more powerful siddha yoga or “combination of accomplishments” occurs.  Agni Purana also says that combination of Panchami tithi, Purvashadha nakshatra and Friday attracts prosperity.  Being so, Panchami tithi doesn’t resonate well only with Krittika nakshatra – interestingly, the nakshatra presided ",unknown,inferred_coherent,AUTO_EXPORT rid=1547
nakshatra:uttara_bhadrapada,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 147, lines 596-599","146 
• Panchami tithi + Tuesday + Ashwini, Rohini, Uttara Phalguni, Shravana, Purva Bhadrapada or Uttara Bhadrapada • Panchami tithi + Wednesday + Ashwini, Purva Phalguni, Purvashadha or Purva Bhadrapada  Similarly like in the case of Chaturti, Panchami tithi always brings excellent results and many blessings on Thursdays (siddha yoga) and Saturdays (amrita yoga), the days of two great cosmic teachers, Jupiter and Saturn. Additionally, when Panchami tithi falls on Thursday and one of the following nakshatras: Ashwini, Punarvasu, Pushya, Magha, Swati, Purvashadha, Purva Bhadrapada or Revati, a more powerful siddha yoga or “combination of accomplishments” occurs.  Agni Purana also says that combination of Panchami tithi, Purvashadha nakshatra and Friday attracts prosperity.  Being so, Panchami tithi doesn’t resonate well only with Krittika nakshatra – interestingly, the nakshatra presided ",unknown,inferred_coherent,AUTO_EXPORT rid=1546
nakshatra:swati,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 147, lines 596-599","146 
• Panchami tithi + Tuesday + Ashwini, Rohini, Uttara Phalguni, Shravana, Purva Bhadrapada or Uttara Bhadrapada • Panchami tithi + Wednesday + Ashwini, Purva Phalguni, Purvashadha or Purva Bhadrapada  Similarly like in the case of Chaturti, Panchami tithi always brings excellent results and many blessings on Thursdays (siddha yoga) and Saturdays (amrita yoga), the days of two great cosmic teachers, Jupiter and Saturn. Additionally, when Panchami tithi falls on Thursday and one of the following nakshatras: Ashwini, Punarvasu, Pushya, Magha, Swati, Purvashadha, Purva Bhadrapada or Revati, a more powerful siddha yoga or “combination of accomplishments” occurs.  Agni Purana also says that combination of Panchami tithi, Purvashadha nakshatra and Friday attracts prosperity.  Being so, Panchami tithi doesn’t resonate well only with Krittika nakshatra – interestingly, the nakshatra presided ",unknown,inferred_coherent,AUTO_EXPORT rid=1545
nakshatra:shravana,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 147, lines 596-599","146 
• Panchami tithi + Tuesday + Ashwini, Rohini, Uttara Phalguni, Shravana, Purva Bhadrapada or Uttara Bhadrapada • Panchami tithi + Wednesday + Ashwini, Purva Phalguni, Purvashadha or Purva Bhadrapada  Similarly like in the case of Chaturti, Panchami tithi always brings excellent results and many blessings on Thursdays (siddha yoga) and Saturdays (amrita yoga), the days of two great cosmic teachers, Jupiter and Saturn. Additionally, when Panchami tithi falls on Thursday and one of the following nakshatras: Ashwini, Punarvasu, Pushya, Magha, Swati, Purvashadha, Purva Bhadrapada or Revati, a more powerful siddha yoga or “combination of accomplishments” occurs.  Agni Purana also says that combination of Panchami tithi, Purvashadha nakshatra and Friday attracts prosperity.  Being so, Panchami tithi doesn’t resonate well only with Krittika nakshatra – interestingly, the nakshatra presided ",unknown,inferred_coherent,AUTO_EXPORT rid=1544
nakshatra:rohini,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 147, lines 596-599","146 
• Panchami tithi + Tuesday + Ashwini, Rohini, Uttara Phalguni, Shravana, Purva Bhadrapada or Uttara Bhadrapada • Panchami tithi + Wednesday + Ashwini, Purva Phalguni, Purvashadha or Purva Bhadrapada  Similarly like in the case of Chaturti, Panchami tithi always brings excellent results and many blessings on Thursdays (siddha yoga) and Saturdays (amrita yoga), the days of two great cosmic teachers, Jupiter and Saturn. Additionally, when Panchami tithi falls on Thursday and one of the following nakshatras: Ashwini, Punarvasu, Pushya, Magha, Swati, Purvashadha, Purva Bhadrapada or Revati, a more powerful siddha yoga or “combination of accomplishments” occurs.  Agni Purana also says that combination of Panchami tithi, Purvashadha nakshatra and Friday attracts prosperity.  Being so, Panchami tithi doesn’t resonate well only with Krittika nakshatra – interestingly, the nakshatra presided ",unknown,inferred_coherent,AUTO_EXPORT rid=1543
nakshatra:revati,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 147, lines 596-599","146 
• Panchami tithi + Tuesday + Ashwini, Rohini, Uttara Phalguni, Shravana, Purva Bhadrapada or Uttara Bhadrapada • Panchami tithi + Wednesday + Ashwini, Purva Phalguni, Purvashadha or Purva Bhadrapada  Similarly like in the case of Chaturti, Panchami tithi always brings excellent results and many blessings on Thursdays (siddha yoga) and Saturdays (amrita yoga), the days of two great cosmic teachers, Jupiter and Saturn. Additionally, when Panchami tithi falls on Thursday and one of the following nakshatras: Ashwini, Punarvasu, Pushya, Magha, Swati, Purvashadha, Purva Bhadrapada or Revati, a more powerful siddha yoga or “combination of accomplishments” occurs.  Agni Purana also says that combination of Panchami tithi, Purvashadha nakshatra and Friday attracts prosperity.  Being so, Panchami tithi doesn’t resonate well only with Krittika nakshatra – interestingly, the nakshatra presided ",unknown,inferred_coherent,AUTO_EXPORT rid=1542
nakshatra:pushya,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 147, lines 596-599","146 
• Panchami tithi + Tuesday + Ashwini, Rohini, Uttara Phalguni, Shravana, Purva Bhadrapada or Uttara Bhadrapada • Panchami tithi + Wednesday + Ashwini, Purva Phalguni, Purvashadha or Purva Bhadrapada  Similarly like in the case of Chaturti, Panchami tithi always brings excellent results and many blessings on Thursdays (siddha yoga) and Saturdays (amrita yoga), the days of two great cosmic teachers, Jupiter and Saturn. Additionally, when Panchami tithi falls on Thursday and one of the following nakshatras: Ashwini, Punarvasu, Pushya, Magha, Swati, Purvashadha, Purva Bhadrapada or Revati, a more powerful siddha yoga or “combination of accomplishments” occurs.  Agni Purana also says that combination of Panchami tithi, Purvashadha nakshatra and Friday attracts prosperity.  Being so, Panchami tithi doesn’t resonate well only with Krittika nakshatra – interestingly, the nakshatra presided ",unknown,inferred_coherent,AUTO_EXPORT rid=1541
nakshatra:purva_phalguni,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 147, lines 596-599","146 
• Panchami tithi + Tuesday + Ashwini, Rohini, Uttara Phalguni, Shravana, Purva Bhadrapada or Uttara Bhadrapada • Panchami tithi + Wednesday + Ashwini, Purva Phalguni, Purvashadha or Purva Bhadrapada  Similarly like in the case of Chaturti, Panchami tithi always brings excellent results and many blessings on Thursdays (siddha yoga) and Saturdays (amrita yoga), the days of two great cosmic teachers, Jupiter and Saturn. Additionally, when Panchami tithi falls on Thursday and one of the following nakshatras: Ashwini, Punarvasu, Pushya, Magha, Swati, Purvashadha, Purva Bhadrapada or Revati, a more powerful siddha yoga or “combination of accomplishments” occurs.  Agni Purana also says that combination of Panchami tithi, Purvashadha nakshatra and Friday attracts prosperity.  Being so, Panchami tithi doesn’t resonate well only with Krittika nakshatra – interestingly, the nakshatra presided ",unknown,inferred_coherent,AUTO_EXPORT rid=1540
nakshatra:purva_bhadrapada,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 147, lines 596-599","146 
• Panchami tithi + Tuesday + Ashwini, Rohini, Uttara Phalguni, Shravana, Purva Bhadrapada or Uttara Bhadrapada • Panchami tithi + Wednesday + Ashwini, Purva Phalguni, Purvashadha or Purva Bhadrapada  Similarly like in the case of Chaturti, Panchami tithi always brings excellent results and many blessings on Thursdays (siddha yoga) and Saturdays (amrita yoga), the days of two great cosmic teachers, Jupiter and Saturn. Additionally, when Panchami tithi falls on Thursday and one of the following nakshatras: Ashwini, Punarvasu, Pushya, Magha, Swati, Purvashadha, Purva Bhadrapada or Revati, a more powerful siddha yoga or “combination of accomplishments” occurs.  Agni Purana also says that combination of Panchami tithi, Purvashadha nakshatra and Friday attracts prosperity.  Being so, Panchami tithi doesn’t resonate well only with Krittika nakshatra – interestingly, the nakshatra presided ",unknown,inferred_coherent,AUTO_EXPORT rid=1539
nakshatra:punarvasu,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 147, lines 596-599","146 
• Panchami tithi + Tuesday + Ashwini, Rohini, Uttara Phalguni, Shravana, Purva Bhadrapada or Uttara Bhadrapada • Panchami tithi + Wednesday + Ashwini, Purva Phalguni, Purvashadha or Purva Bhadrapada  Similarly like in the case of Chaturti, Panchami tithi always brings excellent results and many blessings on Thursdays (siddha yoga) and Saturdays (amrita yoga), the days of two great cosmic teachers, Jupiter and Saturn. Additionally, when Panchami tithi falls on Thursday and one of the following nakshatras: Ashwini, Punarvasu, Pushya, Magha, Swati, Purvashadha, Purva Bhadrapada or Revati, a more powerful siddha yoga or “combination of accomplishments” occurs.  Agni Purana also says that combination of Panchami tithi, Purvashadha nakshatra and Friday attracts prosperity.  Being so, Panchami tithi doesn’t resonate well only with Krittika nakshatra – interestingly, the nakshatra presided ",unknown,inferred_coherent,AUTO_EXPORT rid=1538
nakshatra:magha,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 147, lines 596-599","146 
• Panchami tithi + Tuesday + Ashwini, Rohini, Uttara Phalguni, Shravana, Purva Bhadrapada or Uttara Bhadrapada • Panchami tithi + Wednesday + Ashwini, Purva Phalguni, Purvashadha or Purva Bhadrapada  Similarly like in the case of Chaturti, Panchami tithi always brings excellent results and many blessings on Thursdays (siddha yoga) and Saturdays (amrita yoga), the days of two great cosmic teachers, Jupiter and Saturn. Additionally, when Panchami tithi falls on Thursday and one of the following nakshatras: Ashwini, Punarvasu, Pushya, Magha, Swati, Purvashadha, Purva Bhadrapada or Revati, a more powerful siddha yoga or “combination of accomplishments” occurs.  Agni Purana also says that combination of Panchami tithi, Purvashadha nakshatra and Friday attracts prosperity.  Being so, Panchami tithi doesn’t resonate well only with Krittika nakshatra – interestingly, the nakshatra presided ",unknown,inferred_coherent,AUTO_EXPORT rid=1537
nakshatra:krittika,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 147, lines 596-599","146 
• Panchami tithi + Tuesday + Ashwini, Rohini, Uttara Phalguni, Shravana, Purva Bhadrapada or Uttara Bhadrapada • Panchami tithi + Wednesday + Ashwini, Purva Phalguni, Purvashadha or Purva Bhadrapada  Similarly like in the case of Chaturti, Panchami tithi always brings excellent results and many blessings on Thursdays (siddha yoga) and Saturdays (amrita yoga), the days of two great cosmic teachers, Jupiter and Saturn. Additionally, when Panchami tithi falls on Thursday and one of the following nakshatras: Ashwini, Punarvasu, Pushya, Magha, Swati, Purvashadha, Purva Bhadrapada or Revati, a more powerful siddha yoga or “combination of accomplishments” occurs.  Agni Purana also says that combination of Panchami tithi, Purvashadha nakshatra and Friday attracts prosperity.  Being so, Panchami tithi doesn’t resonate well only with Krittika nakshatra – interestingly, the nakshatra presided ",unknown,inferred_coherent,AUTO_EXPORT rid=1536
nakshatra:ashwini,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 147, lines 596-599","146 
• Panchami tithi + Tuesday + Ashwini, Rohini, Uttara Phalguni, Shravana, Purva Bhadrapada or Uttara Bhadrapada • Panchami tithi + Wednesday + Ashwini, Purva Phalguni, Purvashadha or Purva Bhadrapada  Similarly like in the case of Chaturti, Panchami tithi always brings excellent results and many blessings on Thursdays (siddha yoga) and Saturdays (amrita yoga), the days of two great cosmic teachers, Jupiter and Saturn. Additionally, when Panchami tithi falls on Thursday and one of the following nakshatras: Ashwini, Punarvasu, Pushya, Magha, Swati, Purvashadha, Purva Bhadrapada or Revati, a more powerful siddha yoga or “combination of accomplishments” occurs.  Agni Purana also says that combination of Panchami tithi, Purvashadha nakshatra and Friday attracts prosperity.  Being so, Panchami tithi doesn’t resonate well only with Krittika nakshatra – interestingly, the nakshatra presided ",unknown,inferred_coherent,AUTO_EXPORT rid=1533
nakshatra:pushya,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 145, lines 588-591","144 
Agni Purana also states that vowel u represents Shiva Himself, as well as His transformative powers.   Nakshatras connected to Goddess Vahnivasini  Krittika nakshatra is connected to swara of Goddess Vahnivasini, while Her eight arms stand for four nakshatra padas of Punarvasu and Pushya nakshatras. Krittika nakshatra, with Agni or fire-god as its presiding deity, is indeed, closely connected to Goddess Vahnivasini and Her transformative and purifying nature – as well as with Her passionate and creative side. Krittika nakshatra is connected with all the agni parikshas, or tests we need to go through in life. On the most mundane level it will represents school exams, while in life it will represent all the life’s trials. Goddess Vahnivasini, similarly like Krittika nakshatra, is putting our wisdom, gained by the association with Bherunda Devi, into test. Bherunda Devi, who is co-ruli",unknown,inferred_coherent,AUTO_EXPORT rid=1531
nakshatra:punarvasu,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 145, lines 588-591","144 
Agni Purana also states that vowel u represents Shiva Himself, as well as His transformative powers.   Nakshatras connected to Goddess Vahnivasini  Krittika nakshatra is connected to swara of Goddess Vahnivasini, while Her eight arms stand for four nakshatra padas of Punarvasu and Pushya nakshatras. Krittika nakshatra, with Agni or fire-god as its presiding deity, is indeed, closely connected to Goddess Vahnivasini and Her transformative and purifying nature – as well as with Her passionate and creative side. Krittika nakshatra is connected with all the agni parikshas, or tests we need to go through in life. On the most mundane level it will represents school exams, while in life it will represent all the life’s trials. Goddess Vahnivasini, similarly like Krittika nakshatra, is putting our wisdom, gained by the association with Bherunda Devi, into test. Bherunda Devi, who is co-ruli",unknown,inferred_coherent,AUTO_EXPORT rid=1530
nakshatra:krittika,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 145, lines 588-591","144 
Agni Purana also states that vowel u represents Shiva Himself, as well as His transformative powers.   Nakshatras connected to Goddess Vahnivasini  Krittika nakshatra is connected to swara of Goddess Vahnivasini, while Her eight arms stand for four nakshatra padas of Punarvasu and Pushya nakshatras. Krittika nakshatra, with Agni or fire-god as its presiding deity, is indeed, closely connected to Goddess Vahnivasini and Her transformative and purifying nature – as well as with Her passionate and creative side. Krittika nakshatra is connected with all the agni parikshas, or tests we need to go through in life. On the most mundane level it will represents school exams, while in life it will represent all the life’s trials. Goddess Vahnivasini, similarly like Krittika nakshatra, is putting our wisdom, gained by the association with Bherunda Devi, into test. Bherunda Devi, who is co-ruli",unknown,inferred_coherent,AUTO_EXPORT rid=1529
nakshatra:vishakha,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 130, lines 527-530","129 
Thus, the blessings of Goddess Bherunda, are the most beneficial on Thursdays and Saturdays, while they are the least beneficial on Sundays, as they can hurt our ego the most on the day ruled by the Sun. It is also quite logical as water element (Rikta tithi) can never go realluy well with fire (fiery weekday).  To summarise, Chaturti tithi Moon resonates well with Ashwini, Rohini, Punarvasu, Pushya, Magha, Uttara Phalguni, Hasta, Swati, Mula, Purvashadha, Uttarashadha, Shravana, Shatabhisha, Uttara Bhadrapada and Revati nakshatras. It doesn’t resonate well with Bharani, Margashirsha, Ashlesha and Jyeshtha, while it brings mixed results with Vishakha, Anuradha, Dhanishta and Purva Bhadrapada.  In Agni Purana it is also stated that whenever Chaturti tithi happens on Friday along with Moon dwelling in Purva Bhadrapada nakshatra, it can bring death.  Additionally, Bhavishya Purana says",unknown,inferred_coherent,AUTO_EXPORT rid=1528
nakshatra:uttara_phalguni,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 130, lines 527-530","129 
Thus, the blessings of Goddess Bherunda, are the most beneficial on Thursdays and Saturdays, while they are the least beneficial on Sundays, as they can hurt our ego the most on the day ruled by the Sun. It is also quite logical as water element (Rikta tithi) can never go realluy well with fire (fiery weekday).  To summarise, Chaturti tithi Moon resonates well with Ashwini, Rohini, Punarvasu, Pushya, Magha, Uttara Phalguni, Hasta, Swati, Mula, Purvashadha, Uttarashadha, Shravana, Shatabhisha, Uttara Bhadrapada and Revati nakshatras. It doesn’t resonate well with Bharani, Margashirsha, Ashlesha and Jyeshtha, while it brings mixed results with Vishakha, Anuradha, Dhanishta and Purva Bhadrapada.  In Agni Purana it is also stated that whenever Chaturti tithi happens on Friday along with Moon dwelling in Purva Bhadrapada nakshatra, it can bring death.  Additionally, Bhavishya Purana says",unknown,inferred_coherent,AUTO_EXPORT rid=1527
nakshatra:uttara_bhadrapada,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 130, lines 527-530","129 
Thus, the blessings of Goddess Bherunda, are the most beneficial on Thursdays and Saturdays, while they are the least beneficial on Sundays, as they can hurt our ego the most on the day ruled by the Sun. It is also quite logical as water element (Rikta tithi) can never go realluy well with fire (fiery weekday).  To summarise, Chaturti tithi Moon resonates well with Ashwini, Rohini, Punarvasu, Pushya, Magha, Uttara Phalguni, Hasta, Swati, Mula, Purvashadha, Uttarashadha, Shravana, Shatabhisha, Uttara Bhadrapada and Revati nakshatras. It doesn’t resonate well with Bharani, Margashirsha, Ashlesha and Jyeshtha, while it brings mixed results with Vishakha, Anuradha, Dhanishta and Purva Bhadrapada.  In Agni Purana it is also stated that whenever Chaturti tithi happens on Friday along with Moon dwelling in Purva Bhadrapada nakshatra, it can bring death.  Additionally, Bhavishya Purana says",unknown,inferred_coherent,AUTO_EXPORT rid=1526
nakshatra:swati,nakshatra_associated_deity,deity:agni,ad4083fc98eecc6c9cfa5e8966d95d5397d795710891e69652a7f9ea16a29ed7,"page 130, lines 527-530","129 
Thus, the blessings of Goddess Bherunda, are the most beneficial on Thursdays and Saturdays, while they are the least beneficial on Sundays, as they can hurt our ego the most on the day ruled by the Sun. It is also quite logical as water element (Rikta tithi) can never go realluy well with fire (fiery weekday).  To summarise, Chaturti tithi Moon resonates well with Ashwini, Rohini, Punarvasu, Pushya, Magha, Uttara Phalguni, Hasta, Swati, Mula, Purvashadha, Uttarashadha, Shravana, Shatabhisha, Uttara Bhadrapada and Revati nakshatras. It doesn’t resonate well with Bharani, Margashirsha, Ashlesha and Jyeshtha, while it brings mixed results with Vishakha, Anuradha, Dhanishta and Purva Bhadrapada.  In Agni Purana it is also stated that whenever Chaturti tithi happens on Friday along with Moon dwelling in Purva Bhadrapada nakshatra, it can bring death.  Additionally, Bhavishya Purana says",unknown,inferred_coherent,AUTO_EXPORT rid=1525
